STATION_ID,DURATION,SENSOR_NUMBER,SENS_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
TLG,D,8,FNF,,20170105,"14,538",,CFS
TLG,D,8,FNF,,20170106,"7,479",,CFS
TLG,D,8,FNF,,20170107,"4,892",,CFS
TLG,D,8,FNF,,20170108,"35,352",,CFS
TLG,D,8,FNF,,20170109,"64,576",,CFS
TLG,D,8,FNF,,20170110,"31,652",,CFS
TLG,D,8,FNF,,20170111,"28,725",,CFS
TLG,D,8,FNF,,20170112,"15,647",,CFS
TLG,D,8,FNF,,20170113,"10,021",,CFS
TLG,D,8,FNF,,20170114,"6,977",,CFS
TLG,D,8,FNF,,20170115,"6,447",,CFS
TLG,D,8,FNF,,20170116,"5,510",,CFS
TLG,D,8,FNF,,20170117,"4,006",,CFS
TLG,D,8,FNF,,20170118,"4,183",,CFS
TLG,D,8,FNF,,20170119,"7,418",,CFS
TLG,D,8,FNF,,20170120,"9,289",,CFS
TLG,D,8,FNF,,20170121,"8,934",,CFS
TLG,D,8,FNF,,20170122,"8,526",,CFS
TLG,D,8,FNF,,20170123,"11,590",r,CFS
TLG,D,8,FNF,,20170124,"6,533",,CFS
TLG,D,8,FNF,,20170125,"5,469",,CFS
TLG,D,8,FNF,,20170126,"4,561",,CFS
TLG,D,8,FNF,,20170127,"3,303",,CFS
TLG,D,8,FNF,,20170128,"3,538",e,CFS
TLG,D,8,FNF,,20170129,"3,538",e,CFS
TLG,D,8,FNF,,20170130,"3,646",,CFS
TLG,D,8,FNF,,20170131,"3,817",,CFS
TLG,D,8,FNF,,20170201,"2,668",,CFS
TLG,D,8,FNF,,20170202,"3,383",,CFS
TLG,D,8,FNF,,20170203,"6,853",,CFS
TLG,D,8,FNF,,20170204,"7,750",,CFS
TLG,D,8,FNF,,20170205,"5,327",,CFS
TLG,D,8,FNF,,20170206,"7,933",,CFS
TLG,D,8,FNF,,20170207,"29,308",,CFS
TLG,D,8,FNF,,20170208,"42,774",,CFS
TLG,D,8,FNF,,20170209,"40,573",,CFS
TLG,D,8,FNF,,20170210,"48,732",,CFS
TLG,D,8,FNF,,20170211,"24,626",,CFS
TLG,D,8,FNF,,20170212,"14,574",r,CFS
TLG,D,8,FNF,,20170213,"11,900",,CFS
TLG,D,8,FNF,,20170214,"9,869",,CFS
TLG,D,8,FNF,,20170215,"8,393",,CFS
TLG,D,8,FNF,,20170216,"7,828",,CFS
TLG,D,8,FNF,,20170217,"8,855",,CFS
TLG,D,8,FNF,,20170218,"9,851",,CFS
TLG,D,8,FNF,,20170219,"8,156",,CFS
TLG,D,8,FNF,,20170220,"22,394",,CFS
TLG,D,8,FNF,,20170221,"31,516",,CFS
TLG,D,8,FNF,,20170222,"17,478",,CFS
TLG,D,8,FNF,,20170223,"11,773",,CFS
TLG,D,8,FNF,,20170224,"12,238",,CFS
TLG,D,8,FNF,,20170225,"7,149",,CFS
TLG,D,8,FNF,,20170226,"4,680",,CFS
TLG,D,8,FNF,,20170227,"6,217",,CFS
TLG,D,8,FNF,,20170228,"5,367",,CFS
TLG,D,8,FNF,,20170301,"5,513",,CFS
TLG,D,8,FNF,,20170302,"4,697",,CFS
TLG,D,8,FNF,,20170303,"4,734",,CFS
TLG,D,8,FNF,,20170304,"4,497",,CFS
TLG,D,8,FNF,,20170305,"6,001",,CFS
TLG,D,8,FNF,,20170306,"5,367",,CFS
TLG,D,8,FNF,,20170307,"4,053",,CFS
TLG,D,8,FNF,,20170308,"4,547",,CFS
TLG,D,8,FNF,,20170309,"4,963",,CFS
TLG,D,8,FNF,,20170310,"5,130",,CFS
TLG,D,8,FNF,,20170311,"5,440",e,CFS
TLG,D,8,FNF,,20170312,"5,440",e,CFS
TLG,D,8,FNF,,20170313,"5,273",,CFS
TLG,D,8,FNF,,20170314,"5,838",,CFS
TLG,D,8,FNF,,20170315,"5,842",,CFS
TLG,D,8,FNF,,20170316,"7,293",r,CFS
TLG,D,8,FNF,,20170317,"8,180",r,CFS
TLG,D,8,FNF,,20170318,"7,692",,CFS
TLG,D,8,FNF,,20170319,"7,407",,CFS
TLG,D,8,FNF,,20170320,"7,095",,CFS
TLG,D,8,FNF,,20170321,"10,542",,CFS
TLG,D,8,FNF,,20170322,"15,415",,CFS
TLG,D,8,FNF,,20170323,"8,514",,CFS
TLG,D,8,FNF,,20170324,"6,997",,CFS
TLG,D,8,FNF,,20170325,"6,589",,CFS
TLG,D,8,FNF,,20170326,"6,797",,CFS
TLG,D,8,FNF,,20170327,"5,945",e,CFS
TLG,D,8,FNF,,20170328,"5,945",e,CFS
TLG,D,8,FNF,,20170329,"5,261",,CFS
TLG,D,8,FNF,,20170330,"6,387",,CFS
TLG,D,8,FNF,,20170331,"8,125",,CFS
TLG,D,8,FNF,,20170401,"6,220",,CFS
TLG,D,8,FNF,,20170402,"6,483",,CFS
TLG,D,8,FNF,,20170403,"7,650",,CFS
TLG,D,8,FNF,,20170404,"7,321",,CFS
TLG,D,8,FNF,,20170405,"6,882",,CFS
TLG,D,8,FNF,,20170406,"7,342",,CFS
TLG,D,8,FNF,,20170407,"13,529",,CFS
TLG,D,8,FNF,,20170408,"14,049",,CFS
TLG,D,8,FNF,,20170409,"8,322",,CFS
TLG,D,8,FNF,,20170410,"7,181",,CFS
TLG,D,8,FNF,,20170411,"5,859",,CFS
TLG,D,8,FNF,,20170412,"5,872",,CFS
TLG,D,8,FNF,,20170413,"8,040",,CFS
TLG,D,8,FNF,,20170414,"7,706",,CFS
TLG,D,8,FNF,,20170415,"6,898",,CFS
TLG,D,8,FNF,,20170416,"5,865",,CFS
TLG,D,8,FNF,,20170417,"8,022",,CFS
TLG,D,8,FNF,,20170418,"19,184",,CFS
TLG,D,8,FNF,,20170419,"15,206",,CFS
TLG,D,8,FNF,,20170420,"9,636",,CFS
TLG,D,8,FNF,,20170421,"8,684",,CFS
TLG,D,8,FNF,,20170422,"9,026",,CFS
TLG,D,8,FNF,,20170423,"9,314",,CFS
TLG,D,8,FNF,,20170424,"10,198",,CFS
TLG,D,8,FNF,,20170425,"8,721",,CFS
TLG,D,8,FNF,,20170426,"7,422",,CFS
TLG,D,8,FNF,,20170427,"8,766",,CFS
TLG,D,8,FNF,,20170428,"9,578",,CFS
TLG,D,8,FNF,,20170429,"7,973",,CFS
TLG,D,8,FNF,,20170430,"8,083",,CFS
TLG,D,8,FNF,,20170501,"9,928",,CFS
TLG,D,8,FNF,,20170502,"11,343",,CFS
TLG,D,8,FNF,,20170503,"13,639",,CFS
TLG,D,8,FNF,,20170504,"15,656",,CFS
TLG,D,8,FNF,,20170505,"14,016",,CFS
TLG,D,8,FNF,,20170506,"17,397",e,CFS
TLG,D,8,FNF,,20170507,"17,396",e,CFS
TLG,D,8,FNF,,20170508,"9,970",,CFS
TLG,D,8,FNF,,20170509,"11,899",,CFS
TLG,D,8,FNF,,20170510,"12,419",,CFS
TLG,D,8,FNF,,20170511,"12,848",,CFS
TLG,D,8,FNF,,20170512,"16,188",,CFS
TLG,D,8,FNF,,20170513,"12,393",,CFS
TLG,D,8,FNF,,20170514,"8,766",,CFS
TLG,D,8,FNF,,20170515,"9,005",,CFS
TLG,D,8,FNF,,20170516,"7,191",,CFS
TLG,D,8,FNF,,20170517,"6,283",,CFS
TLG,D,8,FNF,,20170518,"6,827",,CFS
TLG,D,8,FNF,,20170519,"7,598",,CFS
TLG,D,8,FNF,,20170520,"9,243",,CFS
TLG,D,8,FNF,,20170521,"11,112",,CFS
TLG,D,8,FNF,,20170522,"12,727",,CFS
TLG,D,8,FNF,,20170523,"14,942",,CFS
TLG,D,8,FNF,,20170524,"16,989",,CFS
TLG,D,8,FNF,,20170525,"15,943",,CFS
TLG,D,8,FNF,,20170526,"15,492",,CFS
TLG,D,8,FNF,,20170527,"13,704",,CFS
TLG,D,8,FNF,,20170528,"13,834",,CFS
TLG,D,8,FNF,,20170529,"13,762",,CFS
TLG,D,8,FNF,,20170530,"14,040",,CFS
TLG,D,8,FNF,,20170531,"14,916",,CFS
TLG,D,8,FNF,,20170601,"13,092",,CFS
TLG,D,8,FNF,,20170602,"12,899",,CFS
TLG,D,8,FNF,,20170603,"14,953",,CFS
TLG,D,8,FNF,,20170604,"17,570",,CFS
TLG,D,8,FNF,,20170605,"17,246",,CFS
TLG,D,8,FNF,,20170606,"15,572",,CFS
TLG,D,8,FNF,,20170607,"13,572",,CFS
TLG,D,8,FNF,,20170608,"13,580",,CFS
TLG,D,8,FNF,,20170609,"11,800",,CFS
TLG,D,8,FNF,,20170610,"15,623",,CFS
TLG,D,8,FNF,,20170611,"13,669",,CFS
TLG,D,8,FNF,,20170612,"10,064",,CFS
TLG,D,8,FNF,,20170613,"6,166",,CFS
TLG,D,8,FNF,,20170614,"5,980",,CFS
TLG,D,8,FNF,,20170615,"8,645",,CFS
TLG,D,8,FNF,,20170616,"10,986",,CFS
TLG,D,8,FNF,,20170617,"13,297",,CFS
TLG,D,8,FNF,,20170618,"16,187",,CFS
TLG,D,8,FNF,,20170619,"19,647",,CFS
TLG,D,8,FNF,,20170620,"20,149",,CFS
TLG,D,8,FNF,,20170621,"18,398",,CFS
TLG,D,8,FNF,,20170622,"17,593",,CFS
TLG,D,8,FNF,,20170623,"18,240",,CFS
TLG,D,8,FNF,,20170624,"16,070",,CFS
TLG,D,8,FNF,,20170625,"13,126",,CFS
TLG,D,8,FNF,,20170626,"12,145",,CFS
TLG,D,8,FNF,,20170627,"13,352",,CFS
TLG,D,8,FNF,,20170628,"11,099",,CFS
TLG,D,8,FNF,,20170629,"8,437",r,CFS
TLG,D,8,FNF,,20170630,"7,987",,CFS
TLG,D,8,FNF,,20170701,"9,379",,CFS
TLG,D,8,FNF,,20170702,"9,745",,CFS
TLG,D,8,FNF,,20170703,"10,023",,CFS
TLG,D,8,FNF,,20170704,"9,478",,CFS
TLG,D,8,FNF,,20170705,"10,202",,CFS
TLG,D,8,FNF,,20170706,"8,443",,CFS
TLG,D,8,FNF,,20170707,"7,748",,CFS
TLG,D,8,FNF,,20170708,"8,850",,CFS
TLG,D,8,FNF,,20170709,"8,503",,CFS
TLG,D,8,FNF,,20170710,"8,148",,CFS
TLG,D,8,FNF,,20170711,"7,602",r,CFS
TLG,D,8,FNF,,20170712,"6,242",,CFS
TLG,D,8,FNF,,20170713,"5,801",,CFS
TLG,D,8,FNF,,20170714,"4,788",,CFS
TLG,D,8,FNF,,20170715,"6,028",,CFS
TLG,D,8,FNF,,20170716,"5,464",,CFS
TLG,D,8,FNF,,20170717,"4,891",,CFS
TLG,D,8,FNF,,20170718,"4,928",,CFS
TLG,D,8,FNF,,20170719,"3,959",,CFS
TLG,D,8,FNF,,20170720,"3,978",,CFS
TLG,D,8,FNF,,20170721,"3,073",,CFS
TLG,D,8,FNF,,20170722,"3,180",,CFS
TLG,D,8,FNF,,20170723,"3,978",r,CFS
TLG,D,8,FNF,,20170724,"2,984",,CFS
TLG,D,8,FNF,,20170725,"4,062",,CFS
TLG,D,8,FNF,,20170726,"3,406",,CFS
TLG,D,8,FNF,,20170727,"3,171",,CFS
TLG,D,8,FNF,,20170728,"2,713",,CFS
TLG,D,8,FNF,,20170729,"2,491",,CFS
TLG,D,8,FNF,,20170730,"2,514",,CFS
TLG,D,8,FNF,,20170731,"1,886",,CFS
TLG,D,8,FNF,,20170801,"2,642",,CFS
TLG,D,8,FNF,,20170802,"1,881",,CFS
TLG,D,8,FNF,,20170803,"2,328",,CFS
TLG,D,8,FNF,,20170804,"2,591",,CFS
TLG,D,8,FNF,,20170805,"1,770",,CFS
TLG,D,8,FNF,,20170806,"2,249",,CFS
TLG,D,8,FNF,,20170807,"1,834",,CFS
TLG,D,8,FNF,,20170808,"2,186",,CFS
TLG,D,8,FNF,,20170809,"1,680",,CFS
TLG,D,8,FNF,,20170810,"1,404",,CFS
TLG,D,8,FNF,,20170811,"1,724",,CFS
TLG,D,8,FNF,,20170812,"1,250",,CFS
TLG,D,8,FNF,,20170813,"1,483",,CFS
TLG,D,8,FNF,,20170814,"1,322",e,CFS
TLG,D,8,FNF,,20170815,"1,322",e,CFS
TLG,D,8,FNF,,20170816,"1,116",,CFS
TLG,D,8,FNF,,20170817,"1,168",,CFS
TLG,D,8,FNF,,20170818,"1,003",,CFS
TLG,D,8,FNF,,20170819,"1,321",,CFS
TLG,D,8,FNF,,20170820,"1,266",,CFS
TLG,D,8,FNF,,20170821,"1,238",e,CFS
TLG,D,8,FNF,,20170822,"1,239",e,CFS
TLG,D,8,FNF,,20170823,"1,434",,CFS
TLG,D,8,FNF,,20170824,"1,216",,CFS
TLG,D,8,FNF,,20170825,963,,CFS
TLG,D,8,FNF,,20170826,831,,CFS
TLG,D,8,FNF,,20170827,833,e,CFS
TLG,D,8,FNF,,20170828,833,e,CFS
TLG,D,8,FNF,,20170829,833,e,CFS
TLG,D,8,FNF,,20170830,833,e,CFS
TLG,D,8,FNF,,20170831,832,e,CFS
TLG,D,8,FNF,,20170901,"1,138",,CFS
TLG,D,8,FNF,,20170902,"1,199",,CFS
TLG,D,8,FNF,,20170903,733,,CFS
TLG,D,8,FNF,,20170904,762,e,CFS
TLG,D,8,FNF,,20170905,761,e,CFS
TLG,D,8,FNF,,20170906,761,e,CFS
TLG,D,8,FNF,,20170907,761,e,CFS
TLG,D,8,FNF,,20170908,478,,CFS
TLG,D,8,FNF,,20170909,771,,CFS
TLG,D,8,FNF,,20170910,406,,CFS
TLG,D,8,FNF,,20170911,920,,CFS
TLG,D,8,FNF,,20170912,486,e,CFS
TLG,D,8,FNF,,20170913,486,e,CFS
TLG,D,8,FNF,,20170914,421,,CFS
TLG,D,8,FNF,,20170915,471,,CFS
TLG,D,8,FNF,,20170916,918,,CFS
TLG,D,8,FNF,,20170917,368,,CFS
TLG,D,8,FNF,,20170918,378,e,CFS
TLG,D,8,FNF,,20170919,378,e,CFS
TLG,D,8,FNF,,20170920,905,,CFS
TLG,D,8,FNF,,20170921,926,,CFS
TLG,D,8,FNF,,20170922,"1,417",,CFS
TLG,D,8,FNF,,20170923,"1,258",,CFS
TLG,D,8,FNF,,20170924,536,,CFS
TLG,D,8,FNF,,20170925,645,e,CFS
TLG,D,8,FNF,,20170926,645,e,CFS
TLG,D,8,FNF,,20170927,645,e,CFS
TLG,D,8,FNF,,20170928,645,e,CFS
TLG,D,8,FNF,,20170929,644,e,CFS
TLG,D,8,FNF,,20170930,606,,CFS
TLG,D,8,FNF,,20171001,404,e,CFS
TLG,D,8,FNF,,20171002,403,e,CFS
TLG,D,8,FNF,,20171003,403,e,CFS
TLG,D,8,FNF,,20171004,316,e,CFS
TLG,D,8,FNF,,20171005,315,e,CFS
TLG,D,8,FNF,,20171006,315,e,CFS
TLG,D,8,FNF,,20171007,471,,CFS
TLG,D,8,FNF,,20171008,180,,CFS
TLG,D,8,FNF,,20171009,363,,CFS
TLG,D,8,FNF,,20171010,514,e,CFS
TLG,D,8,FNF,,20171011,513,e,CFS
TLG,D,8,FNF,,20171012,373,,CFS
TLG,D,8,FNF,,20171013,503,e,CFS
TLG,D,8,FNF,,20171014,503,e,CFS
TLG,D,8,FNF,,20171015,502,e,CFS
TLG,D,8,FNF,,20171016,422,,CFS
TLG,D,8,FNF,,20171017,429,,CFS
TLG,D,8,FNF,,20171018,544,e,CFS
TLG,D,8,FNF,,20171019,444,,CFS
TLG,D,8,FNF,,20171020,543,e,CFS
TLG,D,8,FNF,,20171021,545,,CFS
TLG,D,8,FNF,,20171022,338,,CFS
TLG,D,8,FNF,,20171023,257,,CFS
TLG,D,8,FNF,,20171024,620,,CFS
TLG,D,8,FNF,,20171025,339,,CFS
TLG,D,8,FNF,,20171026,424,,CFS
TLG,D,8,FNF,,20171027,384,,CFS
TLG,D,8,FNF,,20171028,765,,CFS
TLG,D,8,FNF,,20171029,388,e,CFS
TLG,D,8,FNF,,20171030,488,,CFS
TLG,D,8,FNF,,20171031,388,e,CFS
TLG,D,8,FNF,,20171101,169,,CFS
TLG,D,8,FNF,,20171102,675,,CFS
TLG,D,8,FNF,,20171103,114,,CFS
TLG,D,8,FNF,,20171104,145,,CFS
TLG,D,8,FNF,,20171105,162,,CFS
TLG,D,8,FNF,,20171106,524,,CFS
TLG,D,8,FNF,,20171107,-153,,CFS
TLG,D,8,FNF,,20171108,343,,CFS
TLG,D,8,FNF,,20171109,-201,,CFS
TLG,D,8,FNF,,20171110,299,,CFS
TLG,D,8,FNF,,20171111,346,,CFS
TLG,D,8,FNF,,20171112,333,,CFS
TLG,D,8,FNF,,20171113,-203,,CFS
TLG,D,8,FNF,,20171114,447,,CFS
TLG,D,8,FNF,,20171115,-270,,CFS
TLG,D,8,FNF,,20171116,"2,379",,CFS
TLG,D,8,FNF,,20171117,"17,549",,CFS
TLG,D,8,FNF,,20171118,"4,632",,CFS
TLG,D,8,FNF,,20171119,"2,329",,CFS
TLG,D,8,FNF,,20171120,727,,CFS
TLG,D,8,FNF,,20171121,"1,657",,CFS
TLG,D,8,FNF,,20171122,"1,500",,CFS
TLG,D,8,FNF,,20171123,"1,151",,CFS
TLG,D,8,FNF,,20171124,"1,286",,CFS
TLG,D,8,FNF,,20171125,"1,343",,CFS
TLG,D,8,FNF,,20171126,"1,612",,CFS
TLG,D,8,FNF,,20171127,"2,851",,CFS
TLG,D,8,FNF,,20171128,"2,399",,CFS
TLG,D,8,FNF,,20171129,"1,479",,CFS
TLG,D,8,FNF,,20171130,"1,377",,CFS
TLG,D,8,FNF,,20171201,"1,540",,CFS
TLG,D,8,FNF,,20171202,481,,CFS
TLG,D,8,FNF,,20171203,897,,CFS
TLG,D,8,FNF,,20171204,955,,CFS
TLG,D,8,FNF,,20171205,658,,CFS
TLG,D,8,FNF,,20171206,715,,CFS
TLG,D,8,FNF,,20171207,358,,CFS
TLG,D,8,FNF,,20171208,663,,CFS
TLG,D,8,FNF,,20171209,980,,CFS
TLG,D,8,FNF,,20171210,381,,CFS
TLG,D,8,FNF,,20171211,248,,CFS
TLG,D,8,FNF,,20171212,364,,CFS
TLG,D,8,FNF,,20171213,"1,017",,CFS
TLG,D,8,FNF,,20171214,370,,CFS
TLG,D,8,FNF,,20171215,558,,CFS
TLG,D,8,FNF,,20171216,330,,CFS
TLG,D,8,FNF,,20171217,315,,CFS
TLG,D,8,FNF,,20171218,541,,CFS
TLG,D,8,FNF,,20171219,443,e,CFS
TLG,D,8,FNF,,20171220,442,e,CFS
TLG,D,8,FNF,,20171221,432,,CFS
TLG,D,8,FNF,,20171222,409,,CFS
TLG,D,8,FNF,,20171223,307,r,CFS
TLG,D,8,FNF,,20171224,307,r,CFS
TLG,D,8,FNF,,20171225,307,r,CFS
TLG,D,8,FNF,,20171226,307,r,CFS
TLG,D,8,FNF,,20171227,306,r,CFS
TLG,D,8,FNF,,20171228,403,,CFS
TLG,D,8,FNF,,20171229,432,,CFS
TLG,D,8,FNF,,20171230,363,,CFS
TLG,D,8,FNF,,20171231,350,,CFS
TLG,D,8,FNF,,20180101,357,,CFS
TLG,D,8,FNF,,20180102,206,e,CFS
TLG,D,8,FNF,,20180103,206,e,CFS
TLG,D,8,FNF,,20180104,206,e,CFS
TLG,D,8,FNF,,20180105,403,,CFS
TLG,D,8,FNF,,20180106,"1,250",,CFS
TLG,D,8,FNF,,20180107,"2,202",,CFS
TLG,D,8,FNF,,20180108,"1,614",,CFS
TLG,D,8,FNF,,20180109,"7,105",,CFS
TLG,D,8,FNF,,20180110,"4,356",,CFS
TLG,D,8,FNF,,20180111,"2,227",,CFS
TLG,D,8,FNF,,20180112,"1,333",,CFS
TLG,D,8,FNF,,20180113,"1,304",,CFS
TLG,D,8,FNF,,20180114,"1,123",,CFS
TLG,D,8,FNF,,20180115,"1,043",,CFS
TLG,D,8,FNF,,20180116,"1,125",,CFS
TLG,D,8,FNF,,20180117,625,,CFS
TLG,D,8,FNF,,20180118,583,,CFS
TLG,D,8,FNF,,20180119,"1,736",,CFS
TLG,D,8,FNF,,20180120,"1,265",,CFS
TLG,D,8,FNF,,20180121,405,,CFS
TLG,D,8,FNF,,20180122,714,,CFS
TLG,D,8,FNF,,20180123,"1,176",,CFS
TLG,D,8,FNF,,20180124,382,,CFS
TLG,D,8,FNF,,20180125,"1,247",,CFS
TLG,D,8,FNF,,20180126,720,,CFS
TLG,D,8,FNF,,20180127,655,,CFS
TLG,D,8,FNF,,20180128,750,,CFS
TLG,D,8,FNF,,20180129,768,,CFS
TLG,D,8,FNF,,20180130,"1,333",,CFS
TLG,D,8,FNF,,20180131,649,,CFS
TLG,D,8,FNF,,20180201,854,,CFS
TLG,D,8,FNF,,20180202,"1,225",,CFS
TLG,D,8,FNF,,20180203,518,,CFS
TLG,D,8,FNF,,20180204,593,,CFS
TLG,D,8,FNF,,20180205,"1,235",,CFS
TLG,D,8,FNF,,20180206,520,,CFS
TLG,D,8,FNF,,20180207,"1,182",,CFS
TLG,D,8,FNF,,20180208,493,,CFS
TLG,D,8,FNF,,20180209,617,,CFS
TLG,D,8,FNF,,20180210,997,,CFS
TLG,D,8,FNF,,20180211,560,,CFS
TLG,D,8,FNF,,20180212,425,,CFS
TLG,D,8,FNF,,20180213,412,,CFS
TLG,D,8,FNF,,20180214,903,,CFS
TLG,D,8,FNF,,20180215,397,,CFS
TLG,D,8,FNF,,20180216,377,,CFS
TLG,D,8,FNF,,20180217,359,,CFS
TLG,D,8,FNF,,20180218,482,,CFS
TLG,D,8,FNF,,20180219,492,,CFS
TLG,D,8,FNF,,20180220,554,,CFS
TLG,D,8,FNF,,20180221,404,,CFS
TLG,D,8,FNF,,20180222,350,,CFS
TLG,D,8,FNF,,20180223,532,,CFS
TLG,D,8,FNF,,20180224,427,,CFS
TLG,D,8,FNF,,20180225,796,,CFS
TLG,D,8,FNF,,20180226,484,,CFS
TLG,D,8,FNF,,20180227,560,,CFS
TLG,D,8,FNF,,20180228,617,,CFS
TLG,D,8,FNF,,20180301,955,,CFS
TLG,D,8,FNF,,20180302,"2,848",,CFS
TLG,D,8,FNF,,20180303,"2,752",,CFS
TLG,D,8,FNF,,20180304,"1,623",,CFS
TLG,D,8,FNF,,20180305,"1,613",,CFS
TLG,D,8,FNF,,20180306,991,,CFS
TLG,D,8,FNF,,20180307,"1,087",,CFS
TLG,D,8,FNF,,20180308,"1,357",,CFS
TLG,D,8,FNF,,20180309,"1,524",,CFS
TLG,D,8,FNF,,20180310,"2,213",,CFS
TLG,D,8,FNF,,20180311,"2,378",,CFS
TLG,D,8,FNF,,20180312,"1,850",,CFS
TLG,D,8,FNF,,20180313,"4,003",,CFS
TLG,D,8,FNF,,20180314,"11,486",,CFS
TLG,D,8,FNF,,20180315,"5,765",,CFS
TLG,D,8,FNF,,20180316,"7,068",,CFS
TLG,D,8,FNF,,20180317,"3,895",,CFS
TLG,D,8,FNF,,20180318,"3,062",,CFS
TLG,D,8,FNF,,20180319,"2,686",,CFS
TLG,D,8,FNF,,20180320,"2,052",,CFS
TLG,D,8,FNF,,20180321,"4,505",,CFS
TLG,D,8,FNF,,20180322,"42,265",,CFS
TLG,D,8,FNF,,20180323,"28,352",,CFS
TLG,D,8,FNF,,20180324,"9,491",,CFS
TLG,D,8,FNF,,20180325,"6,862",,CFS
TLG,D,8,FNF,,20180326,"4,163",,CFS
TLG,D,8,FNF,,20180327,"4,427",,CFS
TLG,D,8,FNF,,20180328,"3,520",,CFS
TLG,D,8,FNF,,20180329,"5,317",,CFS
TLG,D,8,FNF,,20180330,"4,704",,CFS
TLG,D,8,FNF,,20180331,"5,092",,CFS
TLG,D,8,FNF,,20180401,"5,724",,CFS
TLG,D,8,FNF,,20180402,"5,225",,CFS
TLG,D,8,FNF,,20180403,"6,120",,CFS
TLG,D,8,FNF,,20180404,"6,467",,CFS
TLG,D,8,FNF,,20180405,"5,531",,CFS
TLG,D,8,FNF,,20180406,"7,529",,CFS
TLG,D,8,FNF,,20180407,"21,562",,CFS
TLG,D,8,FNF,,20180408,"29,237",,CFS
TLG,D,8,FNF,,20180409,"14,306",,CFS
TLG,D,8,FNF,,20180410,"10,624",,CFS
TLG,D,8,FNF,,20180411,"8,975",,CFS
TLG,D,8,FNF,,20180412,"7,985",,CFS
TLG,D,8,FNF,,20180413,"5,905",,CFS
TLG,D,8,FNF,,20180414,"5,627",,CFS
TLG,D,8,FNF,,20180415,"5,010",,CFS
TLG,D,8,FNF,,20180416,"6,352",,CFS
TLG,D,8,FNF,,20180417,"4,645",,CFS
TLG,D,8,FNF,,20180418,"4,860",,CFS
TLG,D,8,FNF,,20180419,,,CFS
TLG,D,8,FNF,,20180420,"3,521",,CFS
TLG,D,8,FNF,,20180421,"3,319",,CFS
TLG,D,8,FNF,,20180422,"4,475",,CFS
TLG,D,8,FNF,,20180423,"6,634",,CFS
TLG,D,8,FNF,,20180424,"8,504",,CFS
TLG,D,8,FNF,,20180425,"7,094",,CFS
TLG,D,8,FNF,,20180426,"8,217",,CFS
TLG,D,8,FNF,,20180427,"8,940",,CFS
TLG,D,8,FNF,,20180428,"10,464",,CFS
TLG,D,8,FNF,,20180429,"6,923",,CFS
TLG,D,8,FNF,,20180430,"4,771",,CFS
TLG,D,8,FNF,,20180501,"4,632",,CFS
TLG,D,8,FNF,,20180502,"4,248",,CFS
TLG,D,8,FNF,,20180503,"3,986",,CFS
TLG,D,8,FNF,,20180504,"5,042",,CFS
TLG,D,8,FNF,,20180505,"5,331",,CFS
TLG,D,8,FNF,,20180506,"5,972",,CFS
TLG,D,8,FNF,,20180507,"7,277",,CFS
TLG,D,8,FNF,,20180508,"7,914",,CFS
TLG,D,8,FNF,,20180509,"8,478",,CFS
TLG,D,8,FNF,,20180510,,,CFS
TLG,D,8,FNF,,20180511,"8,483",,CFS
TLG,D,8,FNF,,20180512,"5,846",,CFS
TLG,D,8,FNF,,20180513,"4,997",,CFS
TLG,D,8,FNF,,20180514,"4,381",,CFS
TLG,D,8,FNF,,20180515,"4,603",,CFS
TLG,D,8,FNF,,20180516,"4,859",,CFS
TLG,D,8,FNF,,20180517,"4,438",,CFS
TLG,D,8,FNF,,20180518,"5,054",,CFS
TLG,D,8,FNF,,20180519,"6,186",,CFS
TLG,D,8,FNF,,20180520,"5,617",,CFS
TLG,D,8,FNF,,20180521,"5,045",,CFS
TLG,D,8,FNF,,20180522,"5,531",,CFS
TLG,D,8,FNF,,20180523,"6,009",,CFS
TLG,D,8,FNF,,20180524,"6,339",,CFS
TLG,D,8,FNF,,20180525,"6,748",,CFS
TLG,D,8,FNF,,20180526,"5,888",,CFS
TLG,D,8,FNF,,20180527,"4,204",,CFS
TLG,D,8,FNF,,20180528,"3,562",,CFS
TLG,D,8,FNF,,20180529,"4,999",,CFS
TLG,D,8,FNF,,20180530,"4,884",,CFS
TLG,D,8,FNF,,20180531,"6,133",,CFS
TLG,D,8,FNF,,20180601,"4,964",,CFS
TLG,D,8,FNF,,20180602,"4,072",,CFS
TLG,D,8,FNF,,20180603,"5,188",,CFS
TLG,D,8,FNF,,20180604,"4,877",,CFS
TLG,D,8,FNF,,20180605,"4,348",,CFS
TLG,D,8,FNF,,20180606,"4,259",,CFS
TLG,D,8,FNF,,20180607,"4,271",,CFS
TLG,D,8,FNF,,20180608,"3,696",,CFS
TLG,D,8,FNF,,20180609,"3,291",,CFS
TLG,D,8,FNF,,20180610,"2,773",r,CFS
TLG,D,8,FNF,,20180611,"3,128",,CFS
TLG,D,8,FNF,,20180612,"2,611",,CFS
TLG,D,8,FNF,,20180613,"3,331",,CFS
TLG,D,8,FNF,,20180614,"2,803",,CFS
TLG,D,8,FNF,,20180615,"3,201",,CFS
TLG,D,8,FNF,,20180616,"2,443",,CFS
TLG,D,8,FNF,,20180617,"1,944",,CFS
TLG,D,8,FNF,,20180618,"2,251",,CFS
